PID,date_axis,height_cm
SQ3_4_11,Oct 13,NA
IH_7_5,Oct 13,NA
WL2_1_11,Oct 13,NA
CP3_1_10,Oct 13,NA
SC_6_5,Oct 13,NA
BH_1_5,Oct 13,NA
YO7_4_6,Oct 13,NA
BH_7_5,Oct 13,NA
LVTR1_5_13,Oct 13,NA
IH_1_5,Oct 13,NA
YO7_5_17,Oct 13,NA
YO7_7_19,Oct 13,NA
SQ2_6_11,Oct 13,NA
YO7_1_8,Oct 13,NA
CP3_3_11,Oct 13,NA
LV1_4_4,Oct 13,NA
YO4_4_9,Oct 13,NA
SQ2_13_13,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
TM2_1_3,Oct 13,NA
SQ1_2_1,Oct 13,NA
LVTR1_8_19,Oct 13,NA
BH_2_4,Oct 13,NA
YO7_3_4,Oct 13,NA
WL2_6_10,Oct 13,NA
IH_5_4,Oct 13,NA
SC_2_21,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
BH*_NA_buffenbuffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
BH*_buffer_buffer,Oct 13,NA
BH*_buffer_buffer,Oct 13,NA
CP3_5_12,Oct 13,NA
SQ3_6_7,Oct 13,NA
DPR_6_14,Oct 13,NA
YO7_6_2,Oct 13,NA
IH_2_6,Oct 13,NA
TM2_5_3,Oct 13,NA
LV1_3_5,Oct 13,NA
CC_1_6,Oct 13,NA
YO4_1_3,Oct 13,NA
LVTR1_8_7,Oct 13,NA
LV1_1_5,Oct 13,NA
IH_4_6,Oct 13,NA
LVTR1_3_1,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL2_2_12,Oct 13,NA
WR_2_10,Oct 13,NA
IH_1_6,Oct 13,NA
LVTR1_8_14,Oct 13,NA
CC_4_6,Oct 13,NA
CP3_1_11,Oct 13,NA
CP3_3_12,Oct 13,NA
YO7_5_1,Oct 13,NA
SC_8_6,Oct 13,NA
TM2_7_11,Oct 13,NA
SQ2_6_16,Oct 13,NA
IH_6_6,Oct 13,NA
NA_NA_NA,Oct 13,NA
YO7_4_4,Oct 13,NA
CP2_2_5,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
IH_7_7,Oct 13,NA
LV3_5_3,Oct 13,NA
CP3_5_13,Oct 13,NA
YO11_5_13,Oct 13,NA
YO8_3_3,Oct 13,NA
CP2_1_5,Oct 13,NA
CP3_3_13,Oct 13,NA
BH_6_7,Oct 13,NA
BH_3_7,Oct 13,NA
YO8_1_3,Oct 13,NA
TM2_7_14,Oct 13,NA
WL2_1_13,Oct 13,NA
CP3_1_15,Oct 13,NA
CC_4_7,Oct 13,NA
BH_5_7,Oct 13,NA
CP3_2_6,Oct 13,NA
LVTR1_2_5,Oct 13,NA
BH_2_7,Oct 13,NA
YO7_7_14,Oct 13,NA
IH_1_7,Oct 13,NA
DPR_6_21,Oct 13,NA
LVTR1_7_5,Oct 13,NA
WL2_2_13,Oct 13,NA
LV1_6_6,Oct 13,NA
CP3_1_12,Oct 13,NA
WL1_3_4,Oct 13,NA
LVTR1_5_2,Oct 13,NA
SC_2_7,Oct 13,NA
NA_NA_NA,Oct 13,NA
LV1_4_6,Oct 13,NA
SQ2_4_9,Oct 13,NA
YO8_6_7,Oct 13,NA
LVTR1_6_15,Oct 13,NA
SC_5_7,Oct 13,NA
SQ1_14_7,Oct 13,NA
SC_2_19,Oct 13,NA
FR_5_2,Oct 13,NA
YO4_3_9,Oct 13,NA
IH_3_7,Oct 13,NA
SQ2_6_13,Oct 13,NA
CP3_4_13,Oct 13,NA
SQ2_8_13,Oct 13,NA
CC_5_7,Oct 13,NA
BH_1_7,Oct 13,NA
CP2_7_12,Oct 13,NA
DPR_1_12,Oct 13,NA
SQ2_6_17,Oct 13,NA
SQ3_2_3,Oct 13,NA
WL2_3_13,Oct 13,NA
YO11_4_12,Oct 13,NA
WL2_5_13,Oct 13,NA
DPR_3_12,Oct 13,NA
BH_7_7,Oct 13,NA
CC_9_7,Oct 13,NA
LV1_1_6,Oct 13,NA
CP2_5_5,Oct 13,NA
YO7_6_3,Oct 13,NA
IH_2_7,Oct 13,NA
CP2_4_5,Oct 13,NA
YO8_2_3,Oct 13,NA
YO4_5_6,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
LVTR1_8_9,Oct 13,NA
YO11_8_1,Oct 13,NA
CP2_2_6,Oct 13,NA
YO11_5_1,Oct 13,NA
CC_4_8,Oct 13,NA
YO8_5_8,Oct 13,NA
YO4_9_3,Oct 13,NA
IH_3_8,Oct 13,NA
LV1_3_7,Oct 13,NA
TM2_1_14,Oct 13,NA
YO7_1_4,Oct 13,NA
WL2_1_1,Oct 13,NA
BH_2_8,Oct 13,NA
WL1_4_9,Oct 13,NA
SC_2_8,Oct 13,NA
CC_5_8,Oct 13,NA
YO4_3_6,Oct 13,NA
FR_4_7,Oct 13,NA
YO11*_buffer_buffer,Oct 13,NA
CP2*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
TM2*_buffer_buffer,Oct 13,NA
TM2*_buffer_buffer,Oct 13,NA
SC_5_6,Oct 13,NA
CC_9_6,Oct 13,NA
SQ2_6_22,Oct 13,NA
CP2_5_4,Oct 13,NA
YO4_5_4,Oct 13,NA
CC_9_6,Oct 13,NA
SC_6_6,Oct 13,NA
SC_5_6,Oct 13,NA
YO11_5_12,Oct 13,NA
WL1_7_20,Oct 13,NA
WV_4_10,Oct 13,NA
WL1_10_4,Oct 13,NA
DPR_1_11,Oct 13,NA
YO11_4_7,Oct 13,NA
YO11_5_15,Oct 13,NA
CP2_7_11,Oct 13,NA
CP3_7_5,Oct 13,NA
BH_3_6,Oct 13,NA
DPR_4_11,Oct 13,NA
CC_3_6,Oct 13,NA
YO8_3_2,Oct 13,NA
YO7_5_16,Oct 13,NA
LVTR1_7_4,Oct 13,NA
WL1_7_8,Oct 13,NA
DPR_6_19,Oct 13,NA
YO8_6_6,Oct 13,NA
BH_7_6,Oct 13,NA
LV3_7_10,Oct 13,NA
IH_4_7,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
YO8_4_8,Oct 13,NA
YO7_5_2,Oct 13,NA
CP2_5_14,Oct 13,NA
YO7_7_22,Oct 13,NA
WL2_6_13,Oct 13,NA
LV1_5_6,Oct 13,NA
YO11_6_13,Oct 13,NA
FR_7_7,Oct 13,NA
CC_8_7,Oct 13,NA
TM2_4_12,Oct 13,NA
DPR_6_6,Oct 13,NA
YO4_2_8,Oct 13,NA
YO11_8_13,Oct 13,NA
DPR_8_3,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL1_4_3,Oct 13,NA
LV1_8_6,Oct 13,NA
YO11_1_13,Oct 13,NA
TM2_5_8,Oct 13,NA
BH_4_7,Oct 13,NA
SQ2_6_27,Oct 13,NA
YO7_7_3,Oct 13,NA
LV1_2_6,Oct 13,NA
LVTR1_4_3,Oct 13,NA
TM2_7_12,Oct 13,NA
TM2_2_5,Oct 13,NA
CC_3_7,Oct 13,NA
SC_4_7,Oct 13,NA
SC_8_7,Oct 13,NA
WL2_8_13,Oct 13,NA
IH_6_7,Oct 13,NA
CC_1_7,Oct 13,NA
LVTR1_6_5,Oct 13,NA
CC_2_7,Oct 13,NA
IH_5_7,Oct 13,NA
YO7_1_3,Oct 13,NA
LV1_3_6,Oct 13,NA
CP3_6_13,Oct 13,NA
YO8_8_7,Oct 13,NA
DPR_6_18,Oct 13,NA
YO11_8_16,Oct 13,NA
LVTR1_8_8,Oct 13,NA
SC_6_7,Oct 13,NA
WL1_7_9,Oct 13,NA
WL1_10_5,Oct 13,NA
WR_2_19,Oct 13,NA
CP2_3_5,Oct 13,NA
YO8_5_7,Oct 13,NA
WL2_7_13,Oct 13,NA
NA_NA_NA,Oct 13,NA
SC_4_15,Oct 13,NA
TM2_1_6,Oct 13,NA
SQ3_4_10,Oct 13,NA
FR_4_6,Oct 13,NA
SQ1_4_7,Oct 13,NA
DPR_4_12,Oct 13,NA
SQ1_4_2,Oct 13,NA
YO11_7_13,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
SQ2_4_4,Oct 13,NA
YO7_7_17,Oct 13,NA
IH_4_8,Oct 13,NA
LV1_4_7,Oct 13,NA
YO8_8_8,Oct 13,NA
YO8_2_4,Oct 13,NA
TM2_5_2,Oct 13,NA
TM2_7_13,Oct 13,NA
LVTR1_7_12,Oct 13,NA
CC_1_8,Oct 13,NA
CP3_6_1,Oct 13,NA
CP2_7_13,Oct 13,NA
DPR_7_5,Oct 13,NA
TM2_1_7,Oct 13,NA
IH_7_8,Oct 13,NA
LV1_5_7,Oct 13,NA
IH_2_8,Oct 13,NA
CC_8_8,Oct 13,NA
CP2*_buffer_buffer,Oct 13,NA
CP2*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
LV1*_buffel*_buffer,Oct 13,NA
TM2*_buffer_buffer,Oct 13,NA
YO11_8_2,Oct 13,NA
IH_5_9,Oct 13,20.9
TM2_5_10,Oct 13,NA
YO11_7_14,Oct 13,NA
CP3_4_2,Oct 13,NA
SQ2_1_1,Oct 13,0.3
CP2_5_7,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
LVTR1_8_10,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
CP3_2_1,Oct 13,NA
NA_NA_NA,Oct 13,NA
CP2_1_7,Oct 13,1.9
DPR_1_1,Oct 13,5.6
LV1_8_8,Oct 13,NA
YO7_7_5,Oct 13,1.2
LVTR1_7_7,Oct 13,NA
YO8_6_9,Oct 13,NA
NA_NA_NA,Oct 13,NA
LVTR1_6_7,Oct 13,NA
IH_7_9,Oct 13,15.1
SC_6_9,Oct 13,NA
YO7_7_24,Oct 13,NA
YO4_2_10,Oct 13,2
SQ3_7_13,Oct 13,NA
YO11_3_4,Oct 13,NA
CC_9_9,Oct 13,13
LV3_5_5,Oct 13,1.3
WL1_2_1,Oct 13,NA
DPR_6_8,Oct 13,7.5
TM2_7_18,Oct 13,14.3
CC_4_9,Oct 13,10
YO7_6_14,Oct 13,4.5
LV1_3_8,Oct 13,NA
SC_5_9,Oct 13,6.5
BH_6_9,Oct 13,NA
DPR_3_1,Oct 13,12.6
CC_1_9,Oct 13,NA
LV3_1_2,Oct 13,NA
LVTR1_4_8,Oct 13,NA
YO7_5_4,Oct 13,NA
IH_1_9,Oct 13,7.9
WL1_7_11,Oct 13,NA
SC_2_9,Oct 13,NA
YO8_8_9,Oct 13,NA
LV1_2_8,Oct 13,NA
LV1_6_8,Oct 13,NA
BH_7_9,Oct 13,NA
CP2_2_7,Oct 13,NA
SC_4_9,Oct 13,NA
YO4_3_10,Oct 13,NA
CC_5_9,Oct 13,NA
TM2_7_1,Oct 13,NA
BH_1_9,Oct 13,NA
FR_3_9,Oct 13,NA
TM2_1_8,Oct 13,NA
DPR_5_13,Oct 13,NA
SQ2_8_2,Oct 13,NA
WL2_5_2,Oct 13,NA
CP2_3_7,Oct 13,NA
LV3_7_13,Oct 13,NA
CP2_7_1,Oct 13,NA
YO11_1_2,Oct 13,NA
NA_NA_NA,Oct 13,NA
LV1*_buffer_buffer,Oct 13,NA
LV1*_buffer_buffer,Oct 13,NA
BH_5_8,Oct 13,NA
YO11_7_2,Oct 13,NA
WL2_8_1,Oct 13,NA
LVTR1_6_6,Oct 13,NA
CC_9_8,Oct 13,NA
SC_8_8,Oct 13,NA
CC_3_8,Oct 13,NA
BH_7_8,Oct 13,NA
YO11_5_18,Oct 13,NA
SQ3_1_12,Oct 13,NA
WR_2_16,Oct 13,NA
YO8_1_4,Oct 13,NA
LVTR1_7_6,Oct 13,NA
DPR_8_16,Oct 13,NA
CP3_3_1,Oct 13,NA
SQ1_14_6,Oct 13,NA
SC_6_8,Oct 13,NA
WL2_7_1,Oct 13,NA
LV3_5_4,Oct 13,NA
WL1_7_10,Oct 13,NA
LVTR1_4_2,Oct 13,NA
CP2_1_6,Oct 13,NA
LV1_8_7,Oct 13,NA
WL2_3_1,Oct 13,NA
SQ3_4_8,Oct 13,NA
YO11_6_1,Oct 13,NA
YO7_7_4,Oct 13,NA
CP3_2_7,Oct 13,NA
LVTR1_5_12,Oct 13,NA
TM2_4_8,Oct 13,NA
WL1_2_2,Oct 13,NA
YO7_7_16,Oct 13,NA
IH_6_8,Oct 13,NA
DPR_1_13,Oct 13,NA
YO8_6_8,Oct 13,NA
DPR_8_4,Oct 13,NA
BH_3_8,Oct 13,NA
YO4_2_9,Oct 13,NA
FR_7_8,Oct 13,NA
SQ1_2_6,Oct 13,NA
CP2_2_15,Oct 13,NA
CP2_4_6,Oct 13,NA
SQ2_6_1,Oct 13,NA
YO11_3_2,Oct 13,NA
buffer_buffer_buffer,Oct 13,NA
LVTR1*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
TM2*_buffer_buffer,Oct 13,NA
buffer_NA_NA,Oct 13,NA
WR_1_1,Oct 13,NA
SQ3_6_2,Oct 13,NA
YO8_1_5,Oct 13,1.1
IH_4_9,Oct 13,NA
WL2_2_2,Oct 13,1.5
CP2_4_7,Oct 13,NA
CP3_4_15,Oct 13,NA
YO4_9_2,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
LV1_1_8,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL2_3_2,Oct 13,NA
FR_7_9,Oct 13,NA
LVTR1_2_7,Oct 13,NA
SQ1_2_13,Oct 13,NA
CP3_5_2,Oct 13,NA
SQ2_6_23,Oct 13,NA
YO11_5_2,Oct 13,NA
BH_5_9,Oct 13,NA
SQ1_6_9,Oct 13,NA
YO8_5_9,Oct 13,NA
IH_3_9,Oct 13,NA
YO8_8_14,Oct 13,NA
YO7_4_5,Oct 13,NA
LVTR1_7_18,Oct 13,NA
TM2_6_13,Oct 13,NA
DPR_3_15,Oct 13,NA
YO8_3_5,Oct 13,NA
SC_8_9,Oct 13,3.8
LV1_5_8,Oct 13,NA
FR_6_12,Oct 13,NA
CP3_6_2,Oct 13,NA
TM2_2_9,Oct 13,NA
TM2_4_4,Oct 13,NA
BH_2_9,Oct 13,NA
IH_2_9,Oct 13,NA
WL2_6_2,Oct 13,NA
CP2_2_14,Oct 13,0.7
WL2_7_2,Oct 13,7.8
WL1_7_15,Oct 13,1.2
CC_8_9,Oct 13,NA
CC_3_9,Oct 13,NA
SQ2_13_3,Oct 13,NA
SC_4_17,Oct 13,NA
WL2_8_2,Oct 13,NA
CP3_3_2,Oct 13,NA
YO7_6_5,Oct 13,NA
CC_2_9,Oct 13,11.9
YO11_6_2,Oct 13,NA
SC_8_15,Oct 13,7
SQ2_6_2,Oct 13,NA
WL2_1_2,Oct 13,0.9
YO7_1_5,Oct 13,3.2
DPR_8_5,Oct 13,NA
FR_4_8,Oct 13,NA
YO8_2_5,Oct 13,NA
IH_6_9,Oct 13,11.2
LVTR1_4_4,Oct 13,NA
LV1_4_8,Oct 13,NA
SQ1_14_9,Oct 13,NA
WL1_10_1,Oct 13,NA
CP3_1_1,Oct 13,NA
DPR_4_1,Oct 13,NA
BH_3_9,Oct 13,NA
BH_4_9,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
WL1_7_14,Oct 13,NA
SC_2_18,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
DPR_6_7,Oct 13,NA
SC_5_14,Oct 13,NA
CP3_5_14,Oct 13,NA
IH_5_8,Oct 13,NA
WL2_2_1,Oct 13,NA
LVTR1_8_20,Oct 13,NA
CP3_5_1,Oct 13,NA
WL2_6_1,Oct 13,NA
YO7_3_9,Oct 13,NA
SQ2_13_6,Oct 13,NA
CC_2_8,Oct 13,NA
TM2_7_19,Oct 13,NA
LV1_1_7,Oct 13,NA
FR_2_11,Oct 13,NA
BH_6_8,Oct 13,NA
YO8_3_4,Oct 13,NA
SC_5_8,Oct 13,NA
YO8_4_12,Oct 13,NA
BH_1_8,Oct 13,NA
SQ2_6_25,Oct 13,NA
YO11_7_1,Oct 13,NA
SQ2_8_1,Oct 13,NA
YO11_1_1,Oct 13,NA
YO7_5_3,Oct 13,NA
DPR_4_13,Oct 13,NA
IH_1_8,Oct 13,NA
LV3_7_8,Oct 13,NA
CP3_1_13,Oct 13,NA
LVTR1_8_23,Oct 13,NA
BH_4_8,Oct 13,NA
DPR_3_13,Oct 13,NA
NA_NA_NA,Oct 13,NA
CP2_5_6,Oct 13,NA
SC_4_8,Oct 13,NA
CP2_3_6,Oct 13,NA
YO7_6_4,Oct 13,NA
CP3_4_1,Oct 13,NA
FR_5_9,Oct 13,NA
LV1_2_7,Oct 13,NA
TM2_2_10,Oct 13,NA
WL2_5_1,Oct 13,NA
BH*_buffer_buffer,Oct 13,NA
LV1_3_15,Oct 13,NA
NA_NA_NA,Oct 13,NA
LVTR1*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
SQ3_4_2,Oct 13,NA
NA_NA_NA,Oct 13,NA
LV1_2_9,Oct 13,NA
CP3_4_3,Oct 13,NA
YO11_8_3,Oct 13,NA
NA_NA_NA,Oct 13,NA
YO11_6_3,Oct 13,NA
YO4_1_2,Oct 13,2.2
SQ2_1_2,Oct 13,NA
LVTR1_7_8,Oct 13,NA
TM2_6_2,Oct 13,19.1
DPR_8_6,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL1_3_5,Oct 13,NA
CP3_1_2,Oct 13,NA
FR_7_10,Oct 13,NA
DPR_4_2,Oct 13,6.4
LV1_6_9,Oct 13,NA
LVTR1_5_1,Oct 13,1.4
BH_7_10,Oct 13,NA
NA_NA_NA,Oct 13,NA
YO11_5_3,Oct 13,0.7
SQ1_14_8,Oct 13,NA
SC_6_10,Oct 13,NA
YO7_7_6,Oct 13,NA
TM2_3_2,Oct 13,NA
YO8_5_10,Oct 13,NA
YO11_5_16,Oct 13,NA
WL2_7_3,Oct 13,NA
LVTR1_8_11,Oct 13,NA
BH_6_10,Oct 13,10.2
LV1_5_9,Oct 13,NA
CP3_6_3,Oct 13,NA
WR_2_20,Oct 13,NA
SQ1_14_5,Oct 13,1
CC_5_10,Oct 13,11.2
CP2_1_8,Oct 13,NA
IH_2_10,Oct 13,9.2
LV1_4_9,Oct 13,NA
SQ2_8_3,Oct 13,0.8
WR_3_2,Oct 13,11.3
CP3_7_12,Oct 13,NA
WL2_8_3,Oct 13,NA
YO7_6_6,Oct 13,0.9
TM2_1_15,Oct 13,28
SQ2_11_2,Oct 13,NA
IH_7_10,Oct 13,NA
FR_4_9,Oct 13,NA
YO11_1_3,Oct 13,NA
WL2_2_3,Oct 13,4.1
CC_9_10,Oct 13,13.8
TM2_1_9,Oct 13,22.2
YO8_3_6,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
FR_3_8,Oct 13,NA
WL1_7_12,Oct 13,3.7
CP2_7_2,Oct 13,NA
CP3_3_3,Oct 13,NA
YO7_5_14,Oct 13,1.8
DPR_6_17,Oct 13,3.3
YO4_9_1,Oct 13,1.1
SC_4_10,Oct 13,6.1
WL2_5_3,Oct 13,0.8
SQ1_2_12,Oct 13,NA
YO7_7_7,Oct 13,2.8
IH_3_11,Oct 13,11.8
BH_4_11,Oct 13,6.2
BH_6_11,Oct 13,10.3
SC_5_11,Oct 13,6.1
CC_2_11,Oct 13,14.4
YO7_4_3,Oct 13,3.4
TM2_6_4,Oct 13,12
FR_6_10,Oct 13,NA
IH_6_11,Oct 13,NA
LV1_8_10,Oct 13,NA
IH_1_11,Oct 13,NA
WL2*_buffer_buffer,Oct 13,NA
WL2*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
TM2_7_2,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
YO11_3_12,Oct 13,NA
LVTR1_7_14,Oct 13,NA
BH_5_10,Oct 13,6.1
IH_3_10,Oct 13,8.4
SC_8_10,Oct 13,4.5
SQ2_6_20,Oct 13,NA
TM2_2_7,Oct 13,NA
YO8_1_6,Oct 13,NA
WL1_4_12,Oct 13,NA
CC_4_10,Oct 13,NA
LVTR1_6_8,Oct 13,NA
CP2_3_8,Oct 13,NA
CC_2_10,Oct 13,5.7
LV3_7_6,Oct 13,NA
CP2_5_8,Oct 13,NA
LV1_3_9,Oct 13,NA
SC_2_10,Oct 13,NA
YO8_4_4,Oct 13,NA
SQ2_6_3,Oct 13,NA
SC_2_20,Oct 13,NA
DPR_6_9,Oct 13,NA
CP3_2_2,Oct 13,NA
WL2_3_3,Oct 13,NA
NA_NA_NA,Oct 13,NA
YO11_7_3,Oct 13,NA
NA_NA_NA,Oct 13,NA
LVTR1_3_4,Oct 13,NA
DPR_1_2,Oct 13,7.6
CP2_4_8,Oct 13,NA
YO7_2_13,Oct 13,NA
CC_1_10,Oct 13,NA
SC_5_10,Oct 13,NA
CP2_6_1,Oct 13,NA
BH_2_10,Oct 13,10.7
YO7_5_5,Oct 13,3.7
BH_3_10,Oct 13,NA
CC_8_10,Oct 13,NA
YO8_6_10,Oct 13,0.4
BH_1_10,Oct 13,4.3
IH_5_10,Oct 13,13.7
WL2_6_3,Oct 13,NA
YO8_8_10,Oct 13,NA
CP3_5_3,Oct 13,NA
SC_6_14,Oct 13,NA
CP2_2_8,Oct 13,NA
IH_6_10,Oct 13,6.1
BH_4_10,Oct 13,5.5
LV1_8_9,Oct 13,1.7
SQ3_1_5,Oct 13,NA
YO7_4_10,Oct 13,NA
YO7_7_25,Oct 13,NA
IH_4_10,Oct 13,11.1
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL2_1_3,Oct 13,NA
LV3_5_6,Oct 13,NA
YO8_2_6,Oct 13,NA
CC_3_10,Oct 13,12.5
YO4_2_11,Oct 13,2.4
IH_1_10,Oct 13,6
LVTR1_2_8,Oct 13,NA
LV1_1_9,Oct 13,NA
DPR_3_2,Oct 13,7.2
DPR_3_14,Oct 13,2.5
YO8_2_7,Oct 13,NA
SQ3_2_6,Oct 13,NA
YO11_4_6,Oct 13,NA
SC_4_11,Oct 13,0.9
SQ1_2_10,Oct 13,NA
TM2_1_10,Oct 13,NA
DPR_8_15,Oct 13,NA
CC_4_11,Oct 13,8.1
CP2_7_3,Oct 13,NA
IH_5_11,Oct 13,11.5
LVTR1_6_9,Oct 13,NA
BH_1_11,Oct 13,NA
YO8*_buffer_buffer,Oct 13,NA
SC*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL1*_buffer_buffer,Oct 13,NA
LV1_8_11,Oct 13,NA
TM2_1_11,Oct 13,23.1
SC_7_6,Oct 13,2.9
CC_1_12,Oct 13,6.9
CC_2_12,Oct 13,9.2
NA_NA_NA,Oct 13,NA
FR_4_11,Oct 13,NA
DPR_4_4,Oct 13,NA
YO8_1_8,Oct 13,NA
WL2_8_5,Oct 13,7.9
CP2_6_7,Oct 13,NA
IH_1_12,Oct 13,8.9
DPR_1_4,Oct 13,7
YO7_1_11,Oct 13,NA
WL1_9_10,Oct 13,NA
CP3_2_3,Oct 13,NA
YO11_6_5,Oct 13,NA
FR_6_8,Oct 13,0.6
WL1_7_13,Oct 13,NA
LV1_1_10,Oct 13,NA
WL2_2_4,Oct 13,1.5
BH_5_11,Oct 13,NA
TM2_5_13,Oct 13,NA
CP2_1_9,Oct 13,NA
FR_4_10,Oct 13,NA
CP2_4_9,Oct 13,NA
DPR_5_4,Oct 13,6.1
YO4_4_3,Oct 13,NA
SQ1_5_9,Oct 13,NA
FR_3_10,Oct 13,NA
CP3_3_4,Oct 13,NA
LVTR1_7_10,Oct 13,NA
DPR_3_3,Oct 13,7.2
YO7_5_6,Oct 13,2.3
SC_6_11,Oct 13,NA
SQ2_8_4,Oct 13,NA
DPR_1_3,Oct 13,6.7
WL1_9_4,Oct 13,1.4
SC_2_14,Oct 13,2.5
YO8_8_11,Oct 13,NA
YO11_5_4,Oct 13,NA
CP2_2_9,Oct 13,NA
DPR_4_3,Oct 13,NA
BH_3_11,Oct 13,4.3
TM2_2_4,Oct 13,27
LVTR1_5_7,Oct 13,NA
YO11_7_4,Oct 13,NA
YO8_6_11,Oct 13,NA
WL2_8_4,Oct 13,2.9
IH_7_11,Oct 13,4
LVTR1_4_6,Oct 13,NA
LV1_6_10,Oct 13,NA
NA_NA_NA,Oct 13,NA
LV1*_buffer_buffer,Oct 13,NA
SQ2_2_6,Oct 13,1.6
YO11_6_4,Oct 13,NA
LVTR1_8_16,Oct 13,NA
NA_NA_NA,Oct 13,NA
CP3_6_4,Oct 13,NA
CC_1_11,Oct 13,NA
WL2_5_4,Oct 13,4.9
CC_3_11,Oct 13,10.7
CC_5_11,Oct 13,NA
CC_8_11,Oct 13,5.2
CP2_5_9,Oct 13,NA
TM2_7_21,Oct 13,10.5
WL1_2_12,Oct 13,NA
YO7_6_7,Oct 13,NA
BH*_buffer_buffer,Oct 13,NA
YO8*_buffer_buffer,Oct 13,NA
NA_NA_NA,Oct 13,NA
NA_NA_NA,Oct 13,NA
YO11*_buffer_buffer,Oct 13,NA
SC*_buffer_buffer,Oct 13,NA
IH_7_12,Oct 13,8.2
YO11_8_14,Oct 13,NA
WL1_7_18,Oct 13,1.1
WR_2_11,Oct 13,NA
TM2_7_4,Oct 13,5
YO11_4_1,Oct 13,NA
NA_NA_NA,Oct 13,NA
WL1_7_1,Oct 13,3.5
DPR_8_18,Oct 13,NA
LV1_1_11,Oct 13,NA
CP3_3_5,Oct 13,NA
CP2_7_4,Oct 13,NA
SC_6_12,Oct 13,5.4
TM2_7_15,Oct 13,NA
LVTR1_6_14,Oct 13,NA
YO8_8_12,Oct 13,NA
NA_NA_NA,Oct 13,NA
WR_2_18,Oct 13,0.4
SQ2_6_4,Oct 13,NA
YO11_5_17,Oct 13,1.2
CP2_6_12,Oct 13,NA
YO11_1_4,Oct 13,0.2
CP3_1_14,Oct 13,NA
SC_8_11,Oct 13,NA
SQ3_3_13,Oct 13,NA
CP3_7_2,Oct 13,NA
WL2_1_4,Oct 13,1.3
CP3_5_4,Oct 13,NA
YO8_3_7,Oct 13,NA
NA_NA_NA,Oct 13,NA
TM2_7_3,Oct 13,NA
NA_NA_NA,Oct 13,NA
BH_7_11,Oct 13,8.1
LV1_3_10,Oct 13,NA
YO8_5_11,Oct 13,NA
WL2_7_4,Oct 13,3.4
DPR_6_10,Oct 13,NA
LVTR1_2_9,Oct 13,NA
IH_2_11,Oct 13,NA
FR_7_11,Oct 13,1.7
YO11_8_4,Oct 13,NA
