survey_date,block,Genotype,pop.mf,parent.pop,mf,rep,height.cm,long.leaf.cm,survey.notes
7/26/2023,H,CP2_7_2,CP2_7,CP2,7,2,2.1,2.7,NA
7/26/2023,H,CP3_3_3,CP3_3,CP3,3,3,1,1.6,very wilted
7/26/2023,H,YO7_5_14,YO7_5,YO7,5,14,1.7,2.8,NA
7/26/2023,H,DPR_6_17,DPR_6,DPR,6,17,3.8,1.5,NA
7/26/2023,H,YO4_9_1,YO4_9,YO4,9,1,1.9,1.8,NA
7/26/2023,H,SC_4_10,SC_4,SC,4,10,1.6,3.1,NA
7/26/2023,H,WL2_5_3,WL2_5,WL2,5,3,3.6,2.6,NA
7/26/2023,H,SQ1_2_12,SQ1_2,SQ1,2,12,NA,NA,dead
7/26/2023,I,YO7_7_7,YO7_7,YO7,7,7,1.2,1.7,NA
7/26/2023,I,IH_3_11,IH_3,IH,3,11,6.3,4.4,NA
7/26/2023,I,BH_4_11,BH_4,BH,4,11,4.6,4.5,NA
7/26/2023,I,BH_6_11,BH_6,BH,6,11,3.7,2.9,NA
7/26/2023,I,SC_5_11,SC_5,SC,5,11,5.3,3.6,NA
7/26/2023,I,CC_2_11,CC_2,CC,2,11,8.5,4.3,NA
7/26/2023,I,YO7_4_3,YO7_4,YO7,4,3,2.5,2.2,NA
7/26/2023,I,TM2_6_4,TM2_6,TM2,6,4,5.2,2.5,NA
7/26/2023,I,FR_6_10,FR_6,FR,6,10,NA,NA,dead
7/26/2023,I,IH_6_11,IH_6,IH,6,11,3.5,2.6,NA
7/26/2023,I,LV1_8_10,LV1_8,LV1,8,10,NA,NA,dead
7/26/2023,I,IH_1_11,IH_1,IH,1,11,NA,NA,dead
7/26/2023,J,LV1_8_11,LV1_8,LV1,8,11,3.5,2.2,NA
7/26/2023,J,TM2_1_11,TM2_1,TM2,1,11,10.1,2.8,NA
7/26/2023,J,SC_7_6,SC_7,SC,7,6,2.7,3.5,NA
7/26/2023,J,CC_1_12,CC_1,CC,1,12,5.2,5,NA
7/26/2023,J,CC_2_12,CC_2,CC,2,12,8.8,4.9,NA
7/26/2023,J,FR_4_11,FR_4,FR,4,11,3.8,2.7,NA
7/26/2023,J,DPR_4_4,DPR_4,DPR,4,4,7.5,3.8,NA
7/26/2023,J,YO8_1_8,YO8_1,YO8,1,8,3.6,3.4,NA
7/26/2023,J,WL2_8_5,WL2_8,WL2,8,5,4.2,5.2,NA
7/26/2023,J,CP2_6_7,CP2_6,CP2,6,7,1.3,2.6,NA
7/26/2023,J,IH_1_12,IH_1,IH,1,12,7.3,4.1,NA
7/26/2023,J,DPR_1_4,DPR_1,DPR,1,4,7.1,3.9,NA
7/26/2023,J,YO7_1_11,YO7_1,YO7,1,11,3.1,3,NA
7/26/2023,J,WL1_9_10,WL1_9,WL1,9,10,2.9,4.3,NA
7/26/2023,J,CP3_2_3,CP3_2,CP3,2,3,1.7,3.8,NA
7/26/2023,I,YO11_6_5,YO11_6,YO11,6,5,2.7,2.1,NA
7/26/2023,I,FR_6_8,FR_6,FR,6,8,2,2.4,NA
7/26/2023,I,WL1_7_13,WL1_7,WL1,7,13,0.8,2.5,NA
7/26/2023,I,LV1_1_10,LV1_1,LV1,1,10,1.4,1.7,NA
7/26/2023,I,WL2_2_4,WL2_2,WL2,2,4,2.4,2.5,root exposed
7/26/2023,I,BH_5_11,BH_5,BH,5,11,2.6,2.4,NA
7/26/2023,I,TM2_5_13,TM2_5,TM2,5,13,NA,NA,Dead
7/26/2023,I,CP2_1_9,CP2_1,CP2,1,9,1.5,3.1,NA
7/26/2023,I,FR_4_10,FR_4,FR,4,10,NA,NA,Dead
7/26/2023,I,CP2_4_9,CP2_4,CP2,4,9,1.6,2.7,NA
7/26/2023,I,DPR_5_4,DPR_5,DPR,5,4,4.1,2.5,NA
7/26/2023,I,YO4_4_3,YO4_4,YO4,4,3,3.4,4.7,NA
7/26/2023,I,SQ1_5_9,SQ1_5,SQ1,5,9,NA,NA,Dead
7/26/2023,I,FR_3_10,FR_3,FR,3,10,NA,NA,Dead
7/26/2023,I,CP3_3_4,CP3_3,CP3,3,4,NA,NA,Dead
7/26/2023,I,LVTR1_7_10,LVTR1_7,LVTR1,7,10,NA,NA,Dead
7/26/2023,I,DPR_3_3,DPR_3,DPR,3,3,5.9,3.6,NA
7/26/2023,I,YO7_5_6,YO7_5,YO7,5,6,1.4,3.5,NA
7/26/2023,I,SC_6_11,SC_6,SC,6,11,3.4,3.7,NA
7/26/2023,I,SQ2_8_4,SQ2_8,SQ2,8,4,NA,NA,"missing tag, maybe this one dead"
7/26/2023,I,DPR_1_3,DPR_1,DPR,1,3,5.3,3.1,NA
7/26/2023,I,WL1_9_4,WL1_9,WL1,9,4,2,3.6,NA
7/26/2023,I,SC_2_14,SC_2,SC,2,14,1.7,2,NA
7/26/2023,I,YO8_8_11,YO8_8,YO8,8,11,2.4,2,NA
7/26/2023,I,YO11_5_4,YO11_5,YO11,5,4,2.8,2.5,NA
7/26/2023,I,CP2_2_9,CP2_2,CP2,2,9,1.7,3.6,NA
7/26/2023,I,DPR_4_3,DPR_4,DPR,4,3,4.3,2,NA
7/26/2023,I,BH_3_11,BH_3,BH,3,11,1.9,4.4,NA
7/26/2023,I,TM2_2_4,TM2_2,TM2,2,4,8.7,3.6,NA
7/26/2023,I,LVTR1_5_7,LVTR1_5,LVTR1,5,7,NA,NA,Dead
7/26/2023,I,YO11_7_4,YO11_7,YO11,7,4,1.9,2.5,NA
7/26/2023,I,YO8_6_11,YO8_6,YO8,6,11,NA,NA,Dead
7/26/2023,I,WL2_8_4,WL2_8,WL2,8,4,1.8,3.4,NA
7/26/2023,I,IH_7_11,IH_7,IH,7,11,6,4.3,NA
7/26/2023,I,LVTR1_4_6,LVTR1_4,LVTR1,4,6,2.2,1.7,NA
7/26/2023,I,LV1_6_10,LV1_6,LV1,6,10,1.3,2.7,NA
7/26/2023,I,SQ2_2_6,SQ2_2,SQ2,2,6,3,2.5,NA
7/26/2023,I,YO11_6_4,YO11_6,YO11,6,4,1.8,1.4,NA
7/26/2023,I,LVTR1_8_16,LVTR1_8,LVTR1,8,16,2.9,1.8,NA
7/26/2023,I,CP3_6_4,CP3_6,CP3,6,4,0.6,2.9,NA
7/26/2023,I,CC_1_11,CC_1,CC,1,11,NA,NA,Dead
7/26/2023,I,WL2_5_4,WL2_5,WL2,5,4,3,4.9,NA
7/26/2023,I,CC_3_11,CC_3,CC,3,11,7,3.6,NA
7/26/2023,I,CC_5_11,CC_5,CC,5,11,2.9,2.7,NA
7/26/2023,I,CC_8_11,CC_8,CC,8,11,3.1,2,NA
7/26/2023,I,CP2_5_9,CP2_5,CP2,5,9,2.4,3.7,NA
7/26/2023,I,TM2_7_21,TM2_7,TM2,7,21,3.5,2.3,NA
7/26/2023,I,WL1_2_12,WL1_2,WL1,2,12,1,2,NA
7/26/2023,I,YO7_6_7,YO7_6,YO7,6,7,1.2,1.9,NA
7/26/2023,J,YO7_6_8,YO7_6,YO7,6,8,1.3,2.5,NA
7/26/2023,J,TM2_3_1,TM2_3,TM2,3,1,5.6,3.2,NA
7/26/2023,J,YO11_5_5,YO11_5,YO11,5,5,3.1,3.5,NA
7/26/2023,J,YO11_7_5,YO11_7,YO11,7,5,3.2,2.3,NA
7/26/2023,J,IH_3_12,IH_3,IH,3,12,10,4.5,NA
7/26/2023,J,IH_4_12,IH_4,IH,4,12,8.3,5.7,NA
7/26/2023,J,WL2_1_5,WL2_1,WL2,1,5,4.8,3.7,NA
7/26/2023,J,YO4_2_13,YO4_2,YO4,2,13,4.9,3.4,NA
7/26/2023,J,LVTR1_2_10,LVTR1_2,LVTR1,2,10,2.8,2.7,NA
7/26/2023,J,YO4_5_2,YO4_5,YO4,5,2,NA,NA,dead
7/26/2023,J,YO7_6_15,YO7_6,YO7,6,15,2.4,3.4,NA
7/26/2023,J,SC_2_24,SC_2,SC,2,24,NA,NA,dead
7/26/2023,J,BH_1_12,BH_1,BH,1,12,5.1,4.3,NA
7/26/2023,J,YO8_3_8,YO8_3,YO8,3,8,7.7,3.2,NA
7/26/2023,J,SC_8_12,SC_8,SC,8,12,4.8,5.5,NA
7/26/2023,J,CP2_4_10,CP2_4,CP2,4,10,3.4,3.2,NA
7/26/2023,J,IH_5_12,IH_5,IH,5,12,9.7,6.1,NA
7/26/2023,J,LV3_3_4,LV3_3,LV3,3,4,0.5,1.1,NA
7/26/2023,J,CC_3_12,CC_3,CC,3,12,8.7,4.4,NA
7/26/2023,J,LV1_5_11,LV1_5,LV1,5,11,2.5,1.6,NA
7/26/2023,J,YO7_4_7,YO7_4,YO7,4,7,3.4,1.9,NA
7/26/2023,J,CP3_7_4,CP3_7,CP3,7,4,2.2,3,NA
7/26/2023,J,DPR_3_4,DPR_3,DPR,3,4,10.4,4.3,NA
7/26/2023,J,YO11_1_5,YO11_1,YO11,1,5,4.1,1.2,NA
7/26/2023,J,BH_3_12,BH_3,BH,3,12,5.8,3.5,NA
7/26/2023,J,YO8_5_12,YO8_5,YO8,5,12,5.7,3.3,NA
7/26/2023,J,CP2_5_10,CP2_5,CP2,5,10,1.4,2.8,NA
7/26/2023,J,LVTR1_5_10,LVTR1_5,LVTR1,5,10,3.6,1.5,NA
7/26/2023,J,CC_9_12,CC_9,CC,9,12,9.8,4.5,NA
7/26/2023,J,WL2_3_5,WL2_3,WL2,3,5,3.3,3,NA
7/26/2023,J,LV1_4_11,LV1_4,LV1,4,11,0.9,1.8,NA
7/26/2023,J,BH_7_12,BH_7,BH,7,12,6.4,3.9,NA
7/26/2023,J,YO7_5_18,YO7_5,YO7,5,18,2.8,2.4,NA
7/26/2023,J,LVTR1_7_11,LVTR1_7,LVTR1,7,11,NA,NA,dead
7/26/2023,J,SQ2_4_11,SQ2_4,SQ2,4,11,0.5,2.3,NA
7/26/2023,J,YO8_6_12,YO8_6,YO8,6,12,2.1,4.2,NA
7/26/2023,J,SQ2_8_5,SQ2_8,SQ2,8,5,2.7,3,NA
7/26/2023,J,LVTR1_4_7,LVTR1_4,LVTR1,4,7,1.7,0.5,NA
7/26/2023,J,FR_7_12,FR_7,FR,7,12,3.9,2.7,NA
7/26/2023,J,YO7_7_8,YO7_7,YO7,7,8,0.3,1.6,NA
7/26/2023,J,FR_3_2,FR_3,FR,3,2,5.7,2.6,NA
7/26/2023,J,LV3_5_8,LV3_5,LV3,5,8,3.3,2.9,NA
7/26/2023,J,CP2_3_10,CP2_3,CP2,3,10,2.3,5.2,NA
7/26/2023,J,SC_5_12,SC_5,SC,5,12,2.5,3,NA
7/26/2023,J,DPR_8_8,DPR_8,DPR,8,8,8,4.8,NA
7/26/2023,J,BH_2_12,BH_2,BH,2,12,6.1,4.6,NA
7/26/2023,K,DPR_4_5,DPR_4,DPR,4,5,6.3,4,NA
7/26/2023,K,FR_7_13,FR_7,FR,7,13,NA,NA,dead
7/26/2023,K,SQ3_2_1,SQ3_2,SQ3,2,1,2.3,4.4,NA
7/26/2023,K,TM2_2_3,TM2_2,TM2,2,3,4.1,2.3,NA
7/26/2023,K,YO4_1_12,YO4_1,YO4,1,12,1.8,1.4,NA
7/26/2023,K,SQ3_6_4,SQ3_6,SQ3,6,4,1.1,1.1,NA
7/26/2023,K,CC_8_13,CC_8,CC,8,13,7.7,3.8,NA
7/26/2023,K,CP3_5_6,CP3_5,CP3,5,6,1.8,3.1,NA
7/26/2023,K,BH_7_13,BH_7,BH,7,13,6.6,5.4,NA
7/26/2023,K,SC_5_13,SC_5,SC,5,13,1.4,1.2,NA
7/26/2023,K,CP3_2_8,CP3_2,CP3,2,8,1.3,4.1,NA
7/26/2023,K,YO11_5_6,YO11_5,YO11,5,6,3.6,2.5,NA
7/26/2023,K,YO8_3_9,YO8_3,YO8,3,9,3.4,4.1,NA
7/26/2023,K,WR_2_15,WR_2,WR,2,15,NA,NA,Dead
7/26/2023,K,WL2_3_6,WL2_3,WL2,3,6,2.2,3.7,NA
7/26/2023,K,LV1_1_12,LV1_1,LV1,1,12,1.4,1.8,NA
7/26/2023,K,CC_4_13,CC_4,CC,4,13,4.7,4.1,NA
7/26/2023,K,CP2_3_11,CP2_3,CP2,3,11,2.1,5.2,NA
7/26/2023,K,CP3_7_11,CP3_7,CP3,7,11,0.3,1.8,NA
7/26/2023,K,CP3_4_6,CP3_4,CP3,4,6,2.2,3,NA
7/26/2023,K,YO7_7_9,YO7_7,YO7,7,9,1.2,1.8,NA
7/26/2023,K,BH_1_13,BH_1,BH,1,13,3.3,3.5,NA
7/26/2023,K,LVTR1_2_11,LVTR1_2,LVTR1,2,11,1.6,1.8,NA
7/26/2023,K,DPR_6_12,DPR_6,DPR,6,12,5.7,3.1,NA
7/26/2023,K,TM2_7_17,TM2_7,TM2,7,17,12,2.4,NA
7/26/2023,K,DPR_8_14,DPR_8,DPR,8,14,6.4,2.9,NA
7/26/2023,K,TM2_3_7,TM2_3,TM2,3,7,15,4.7,NA
7/26/2023,K,SQ2_6_18,SQ2_6,SQ2,6,18,NA,NA,Dead
7/26/2023,K,CP2_1_11,CP2_1,CP2,1,11,2,3.8,NA
7/26/2023,K,IH_1_13,IH_1,IH,1,13,5.8,5.2,NA
7/26/2023,K,YO11_4_5,YO11_4,YO11,4,5,2.5,2.6,NA
7/26/2023,K,LV1_5_12,LV1_5,LV1,5,12,2.3,2.3,NA
7/26/2023,K,IH_6_13,IH_6,IH,6,13,5.4,4.9,NA
7/26/2023,K,BH_3_13,BH_3,BH,3,13,5.2,5.5,NA
7/26/2023,L,DPR_8_10,DPR_8,DPR,8,10,4.7,4.5,NA
7/26/2023,L,LV1_5_13,LV1_5,LV1,5,13,1.4,0.9,NA
7/26/2023,L,WL2_5_7,WL2_5,WL2,5,7,5.3,4.6,NA
7/26/2023,L,CP2_6_13,CP2_6,CP2,6,13,3.2,2.6,NA
7/26/2023,L,CC_8_1,CC_8,CC,8,1,12.1,5.5,exposed roots
7/26/2023,L,BH_6_1,BH_6,BH,6,1,5.1,5,NA
7/26/2023,L,SQ3_4_4,SQ3_4,SQ3,4,4,0.6,2.4,NA
7/26/2023,L,SC_4_1,SC_4,SC,4,1,3.7,4.8,NA
7/26/2023,L,CP3_3_7,CP3_3,CP3,3,7,3.6,1.6,NA
7/26/2023,L,YO7_7_10,YO7_7,YO7,7,10,0.8,1.6,NA
7/26/2023,L,SC_2_26,SC_2,SC,2,26,3.1,3.3,NA
7/26/2023,L,IH_6_1,IH_6,IH,6,1,8.5,4.2,NA
7/26/2023,L,CP2_5_12,CP2_5,CP2,5,12,3.6,3.2,NA
7/26/2023,L,YO8_5_14,YO8_5,YO8,5,14,2.6,2.6,NA
7/26/2023,L,WL2_8_7,WL2_8,WL2,8,7,3.6,3.7,NA
7/26/2023,L,CP3_2_11,CP3_2,CP3,2,11,2.2,2.7,NA
7/26/2023,L,IH_2_1,IH_2,IH,2,1,7,6.1,NA
7/26/2023,L,SC_2_1,SC_2,SC,2,1,3.4,4.1,NA
7/26/2023,L,TM2_2_6,TM2_2,TM2,2,6,6.8,3.7,NA
7/26/2023,L,DPR_6_13,DPR_6,DPR,6,13,2.6,3.8,NA
7/26/2023,L,SQ3_3_5,SQ3_3,SQ3,3,5,1.5,2.1,NA
7/26/2023,L,CP3_3_15,CP3_3,CP3,3,15,NA,NA,dead
7/26/2023,L,CC_1_1,CC_1,CC,1,1,7.5,4.7,NA
7/26/2023,K,FR_6_9,FR_6,FR,6,9,2.6,2.3,NA
7/26/2023,K,YO8_2_10,YO8_2,YO8,2,10,1,2.7,NA
7/26/2023,K,LV3_7_4,LV3_7,LV3,7,4,1.5,1.9,NA
7/26/2023,K,YO8_6_13,YO8_6,YO8,6,13,1.2,1.5,NA
7/26/2023,K,LV1_8_12,LV1_8,LV1,8,12,2.6,2.2,NA
7/26/2023,K,BH_4_13,BH_4,BH,4,13,5.9,5.2,NA
7/26/2023,K,YO8_4_3,YO8_4,YO8,4,3,1.3,3.4,NA
7/26/2023,K,TM2_1_12,TM2_1,TM2,1,12,10.7,3.3,NA
7/26/2023,K,FR_6_4,FR_6,FR,6,4,NA,NA,Dead
7/26/2023,K,LV3_7_3,LV3_7,LV3,7,3,NA,NA,Dead
7/26/2023,K,YO4_5_3,YO4_5,YO4,5,3,1.4,4.1,NA
7/26/2023,K,WL2_8_6,WL2_8,WL2,8,6,4.2,3,NA
7/26/2023,K,CP2_4_11,CP2_4,CP2,4,11,1.7,2.4,NA
7/26/2023,K,CP2_4_14,CP2_4,CP2,4,14,3.5,3.2,NA
7/26/2023,K,YO7_3_3,YO7_3,YO7,3,3,NA,NA,Dead
7/26/2023,K,SC_4_14,SC_4,SC,4,14,5.4,5,NA
7/26/2023,K,CP3_1_5,CP3_1,CP3,1,5,1,1.9,NA
7/26/2023,K,YO7_7_21,YO7_7,YO7,7,21,NA,NA,Dead
7/26/2023,K,TM2_6_10,TM2_6,TM2,6,10,11.3,2.5,NA
7/26/2023,K,WL2_1_6,WL2_1,WL2,1,6,3,3,NA
7/26/2023,K,CP3_6_6,CP3_6,CP3,6,6,2.5,2.8,NA
7/26/2023,K,WL2_6_6,WL2_6,WL2,6,6,2.4,5.1,NA
7/26/2023,K,WL1_7_2,WL1_7,WL1,7,2,3,3.3,NA
7/26/2023,K,YO11_6_16,YO11_6,YO11,6,16,NA,NA,"Dead, no red pick"
7/26/2023,K,LVTR1_4_5,LVTR1_4,LVTR1,4,5,3.4,2.2,NA
7/26/2023,K,IH_3_13,IH_3,IH,3,13,10,5.7,roots exposed
7/26/2023,K,YO7_4_11,YO7_4,YO7,4,11,2.6,2.6,NA
7/26/2023,K,FR_4_12,FR_4,FR,4,12,NA,NA,Dead no red pick
7/26/2023,K,BH_6_13,BH_6,BH,6,13,3.6,4.4,roots Exposed
7/26/2023,K,CC_5_13,CC_5,CC,5,13,9,4.8,NA
7/26/2023,K,CP3_1_6,CP3_1,CP3,1,6,1.9,2.5,NA
7/26/2023,K,YO8_6_1,YO8_6,YO8,6,1,NA,NA,Dead
7/26/2023,K,WL2_2_7,WL2_2,WL2,2,7,2.4,4.1,NA
7/26/2023,L,LV1_6_13,LV1_6,LV1,6,13,NA,NA,Dead
7/26/2023,L,CP3_5_7,CP3_5,CP3,5,7,0.7,5,NA
7/26/2023,L,SQ2_6_7,SQ2_6,SQ2,6,7,1.7,1.6,NA
7/26/2023,L,YO8_3_10,YO8_3,YO8,3,10,2.7,3.2,NA
7/26/2023,L,WL1_3_8,WL1_3,WL1,3,8,NA,NA,dead
7/26/2023,L,YO7_6_10,YO7_6,YO7,6,10,NA,NA,"dead, no pick"
7/26/2023,L,FR_5_5,FR_5,FR,5,5,NA,NA,dead
7/26/2023,L,BH_7_1,BH_7,BH,7,1,6.7,4.9,NA
7/26/2023,L,YO11_6_7,YO11_6,YO11,6,7,3.8,2.3,NA
7/26/2023,L,DPR_4_6,DPR_4,DPR,4,6,4.7,2.9,NA
7/26/2023,L,WL1_7_16,WL1_7,WL1,7,16,1.6,3.1,NA
7/26/2023,L,CC_9_1,CC_9,CC,9,1,7.1,3.3,NA
7/26/2023,L,WL2_7_7,WL2_7,WL2,7,7,3.8,4.9,NA
7/26/2023,L,SQ2_8_7,SQ2_8,SQ2,8,7,1.3,1.9,NA
7/26/2023,L,CP2_4_12,CP2_4,CP2,4,12,2.8,3.5,NA
7/26/2023,L,CC_4_1,CC_4,CC,4,1,10.3,4.6,NA
7/26/2023,L,DPR_5_9,DPR_5,DPR,5,9,1.5,1.4,NA
7/26/2023,L,LVTR1_3_7,LVTR1_3,LVTR1,3,7,3.6,2.2,NA
7/26/2023,L,IH_1_1,IH_1,IH,1,1,8.6,6,NA
7/26/2023,L,IH_7_1,IH_7,IH,7,1,4.8,4.6,NA
7/26/2023,L,YO11_4_10,YO11_4,YO11,4,10,1.1,2.1,NA
7/26/2023,L,LV1_3_13,LV1_3,LV1,3,13,2.9,1.9,NA
7/26/2023,L,LV1_1_13,LV1_1,LV1,1,13,1.9,1.6,NA
7/26/2023,L,TM2_1_13,TM2_1,TM2,1,13,8.5,3.3,NA
7/26/2023,L,BH_5_1,BH_5,BH,5,1,2.4,1.4,NA
7/26/2023,L,FR_4_13,FR_4,FR,4,13,1.5,1.2,NA
7/26/2023,L,SQ1_2_11,SQ1_2,SQ1,2,11,1.4,2.7,NA
7/26/2023,L,BH_2_1,BH_2,BH,2,1,6.4,5.4,NA
7/26/2023,L,YO8_5_1,YO8_5,YO8,5,1,2.6,4,NA
7/26/2023,L,LV1_2_13,LV1_2,LV1,2,13,NA,NA,dead
7/26/2023,L,BH_1_1,BH_1,BH,1,1,4.7,4,NA
7/26/2023,L,TM2_6_9,TM2_6,TM2,6,9,NA,NA,dead
7/26/2023,M,YO11_7_8,YO11_7,YO11,7,8,2.8,3,NA
7/26/2023,M,WL2_1_8,WL2_1,WL2,1,8,3.2,3.6,NA
7/26/2023,M,SQ2_1_7,SQ2_1,SQ2,1,7,1.9,2.7,NA
7/26/2023,M,YO7_5_19,YO7_5,YO7,5,19,2.2,3.8,NA
7/26/2023,M,DPR_8_17,DPR_8,DPR,8,17,9.6,4.8,NA
7/26/2023,M,WL1_7_21,WL1_7,WL1,7,21,2.5,2.9,NA
7/26/2023,M,LV1_3_1,LV1_3,LV1,3,1,2,2.7,NA
7/26/2023,M,CP2_3_13,CP2_3,CP2,3,13,2.2,4.4,NA
7/26/2023,M,CP2_7_14,CP2_7,CP2,7,14,1.3,3.1,NA
7/26/2023,M,CP3_5_8,CP3_5,CP3,5,8,2.2,3.6,NA
7/26/2023,M,YO7_3_8,YO7_3,YO7,3,8,1.6,3.1,NA
7/26/2023,M,DPR_3_7,DPR_3,DPR,3,7,6.2,3.1,roots exposed
7/26/2023,M,TM2_2_11,TM2_2,TM2,2,11,5.8,2.2,NA
7/26/2023,M,IH_3_2,IH_3,IH,3,2,10.1,5.4,NA
7/26/2023,M,LV1_2_1,LV1_2,LV1,2,1,1.5,2.2,NA
7/26/2023,M,SC_5_2,SC_5,SC,5,2,2.5,2.6,NA
7/26/2023,M,SQ2_8_8,SQ2_8,SQ2,8,8,1,1.7,NA
7/26/2023,M,BH_2_2,BH_2,BH,2,2,5.5,5,NA
7/26/2023,M,BH_5_2,BH_5,BH,5,2,4.7,4.2,NA
7/26/2023,M,WL1_2_13,WL1_2,WL1,2,13,NA,NA,dead
7/26/2023,M,FR_7_2,FR_7,FR,7,2,3.3,2.1,NA
7/26/2023,M,CP3_1_7,CP3_1,CP3,1,7,1.7,2.7,wilting
7/26/2023,M,BH_4_2,BH_4,BH,4,2,5.7,5.1,NA
7/26/2023,M,DPR_4_7,DPR_4,DPR,4,7,5.6,3.7,NA
7/26/2023,M,LV1_4_1,LV1_4,LV1,4,1,1.8,2,NA
7/26/2023,M,CP2_1_13,CP2_1,CP2,1,13,NA,NA,dead
7/26/2023,M,SQ2_6_15,SQ2_6,SQ2,6,15,1.5,4,NA
7/26/2023,M,WL1_9_9,WL1_9,WL1,9,9,2.2,3.5,NA
7/26/2023,M,CP2_7_7,CP2_7,CP2,7,7,2.9,3,NA
7/26/2023,M,LVTR1_3_2,LVTR1_3,LVTR1,3,2,3.3,0.4,roots exposed
7/26/2023,M,LVTR1_2_13,LVTR1_2,LVTR1,2,13,2.3,1.8,NA
7/26/2023,M,WL2_5_8,WL2_5,WL2,5,8,1.4,2.9,NA
7/26/2023,M,YO7_7_11,YO7_7,YO7,7,11,1.5,3.3,NA
7/26/2023,M,LV3_7_7,LV3_7,LV3,7,7,2.2,1.6,NA
7/26/2023,M,CP3_4_8,CP3_4,CP3,4,8,1.2,2,NA
7/26/2023,M,SC_2_2,SC_2,SC,2,2,4.4,3.4,NA
7/26/2023,M,YO8_1_11,YO8_1,YO8,1,11,2,3,NA
7/26/2023,M,TM2_5_12,TM2_5,TM2,5,12,9.6,2.5,NA
7/26/2023,M,DPR_1_7,DPR_1,DPR,1,7,8.4,4.1,NA
7/26/2023,M,SC_8_2,SC_8,SC,8,2,4.9,4,NA
7/26/2023,M,CP2_7_16,CP2_7,CP2,7,16,1.9,3.4,NA
7/26/2023,M,IH_4_14,IH_4,IH,4,14,7.2,4.1,NA
7/26/2023,M,LVTR1_6_13,LVTR1_6,LVTR1,6,13,1.6,1.2,NA
7/26/2023,M,SC_2_15,SC_2,SC,2,15,3.5,3.8,NA
7/26/2023,M,LVTR1_8_15,LVTR1_8,LVTR1,8,15,2,1.6,NA
7/26/2023,M,IH_6_2,IH_6,IH,6,2,9.9,4,NA
7/26/2023,M,CP3_3_8,CP3_3,CP3,3,8,3.4,2.7,NA
7/26/2023,M,YO11_8_8,YO11_8,YO11,8,8,4,4.3,NA
7/26/2023,M,SQ2_6_8,SQ2_6,SQ2,6,8,1.6,4.4,NA
7/26/2023,M,CC_3_2,CC_3,CC,3,2,9.2,5.2,NA
7/26/2023,M,DPR_6_1,DPR_6,DPR,6,1,4.9,3.1,NA
7/26/2023,M,WL2_2_8,WL2_2,WL2,2,8,2.3,4.7,NA
7/26/2023,M,WL1_7_4,WL1_7,WL1,7,4,3.9,5.2,NA
7/26/2023,M,FR_5_11,FR_5,FR,5,11,5.4,2.9,NA
7/26/2023,M,YO11_4_3,YO11_4,YO11,4,3,3.3,2.2,NA
7/26/2023,M,TM2_1_1,TM2_1,TM2,1,1,14,3.2,NA
7/26/2023,M,YO7_1_2,YO7_1,YO7,1,2,2.7,4.5,NA
7/26/2023,M,CP3_6_8,CP3_6,CP3,6,8,2.1,3.4,NA
7/26/2023,M,YO8_4_2,YO8_4,YO8,4,2,1.4,2.7,NA
7/26/2023,M,SQ2_6_26,SQ2_6,SQ2,6,26,1.1,1.8,super wilted
7/26/2023,M,YO11_5_8,YO11_5,YO11,5,8,3.8,3.3,NA
7/26/2023,M,CC_5_2,CC_5,CC,5,2,7.3,5.5,broken stem + resprouting
7/26/2023,M,CC_1_2,CC_1,CC,1,2,8.8,4.4,CC 1-2
7/26/2023,A,SC_5_15,SC_5,SC,5,15,NA,NA,dead
7/26/2023,A,DPR_6_2,DPR_6,DPR,6,2,NA,NA,dead
7/26/2023,A,CP2_2_1,CP2_2,CP2,2,1,NA,NA,gone
7/26/2023,A,WL2_1_9,WL2_1,WL2,1,9,NA,NA,gone
7/26/2023,A,CP3_4_9,CP3_4,CP3,4,9,2.5,1.1,NA
7/26/2023,A,LV1_5_2,LV1_5,LV1,5,2,NA,NA,dead
7/26/2023,A,IH_4_3,IH_4,IH,4,3,NA,NA,dead
7/26/2023,A,SQ2_6_9,SQ2_6,SQ2,6,9,NA,NA,gone
7/26/2023,A,LV3_5_12,LV3_5,LV3,5,12,NA,NA,dead
7/26/2023,A,TM2_2_2,TM2_2,TM2,2,2,NA,NA,gone
7/26/2023,A,YO8_6_3,YO8_6,YO8,6,3,NA,NA,gone
7/26/2023,A,WL2_6_9,WL2_6,WL2,6,9,NA,NA,gone
7/26/2023,A,WL2_5_9,WL2_5,WL2,5,9,NA,NA,dead
7/26/2023,A,BH_1_3,BH_1,BH,1,3,NA,NA,dead
7/26/2023,A,LV1_4_2,LV1_4,LV1,4,2,NA,NA,dead
7/26/2023,A,TM2_7_8,TM2_7,TM2,7,8,NA,NA,dead
7/26/2023,A,CC_4_3,CC_4,CC,4,3,8.1,3.8,wilted
7/26/2023,A,SQ3_6_6,SQ3_6,SQ3,6,6,NA,NA,gone
7/26/2023,A,LVTR1_5_4,LVTR1_5,LVTR1,5,4,NA,NA,gone
7/26/2023,A,CP3_1_8,CP3_1,CP3,1,8,NA,NA,gone
7/26/2023,A,IH_2_3,IH_2,IH,2,3,NA,NA,dead
7/26/2023,A,WR_2_7,WR_2,WR,2,7,NA,NA,gone
7/26/2023,A,LV1_3_2,LV1_3,LV1,3,2,2.4,1.9,NA
